d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,id_asenta_cpcons
85247,Huacaporo,Ranchería,Huatabampo,Sonora,,3924
85247,Juliantabampo,Rancho,Huatabampo,Sonora,,3933
85247,Las Guayabitas,Ranchería,Huatabampo,Sonora,,3966
85247,Los Boquivos,Ranchería,Huatabampo,Sonora,,3971
85247,Estrella,Rancho,Huatabampo,Sonora,,4010
85247,Santini,Ranchería,Huatabampo,Sonora,,4022
85247,Sepobampo,Ranchería,Huatabampo,Sonora,,4024
85247,Torocoba,Ranchería,Huatabampo,Sonora,,4031
85248,Loma de Moroncárit,Colonia,Huatabampo,Sonora,,1082
85249,Campo Diecinueve,Colonia,Huatabampo,Sonora,,1083
85249,San Antonio,Ranchería,Huatabampo,Sonora,,1084
85249,Alto de Silverio,Ranchería,Huatabampo,Sonora,,3855
85249,Campo de Arturo Martínez,Ranchería,Huatabampo,Sonora,,3871
85249,Campo de Eduardo Santini,Ranchería,Huatabampo,Sonora,,3872
85249,Campo Gutiérrez,Ranchería,Huatabampo,Sonora,,3874
85249,Campo Miguel Alatorre,Ranchería,Huatabampo,Sonora,,3875
85249,Campo Romo,Ranchería,Huatabampo,Sonora,,3876
85249,Campo San Francisco,Ranchería,Huatabampo,Sonora,,3877
85249,Campo Trini Rosas,Ranchería,Huatabampo,Sonora,,3878
85249,Campo Urrea Mumuncuera,Ranchería,Huatabampo,Sonora,,3879
85249,El Gallo,Ranchería,Huatabampo,Sonora,,3899
85249,El Martillo,Ranchería,Huatabampo,Sonora,,3903
85249,Jojurari,Rancho,Huatabampo,Sonora,,3908
85249,Héctor Urrea,Ranchería,Huatabampo,Sonora,,3923
85249,La Choya,Ranchería,Huatabampo,Sonora,,3940
85249,La Cuchilla de San Antonio,Ejido,Huatabampo,Sonora,,3943
85249,La Curva,Ranchería,Huatabampo,Sonora,,3944
85249,La Curva,Colonia,Huatabampo,Sonora,,3945
85249,La Paila,Ranchería,Huatabampo,Sonora,,3953
85249,La Pitahaya,Ranchería,Huatabampo,Sonora,,3955
85249,La Regla (Los Rodríguez),Ranchería,Huatabampo,Sonora,,3959
85249,Larriñiga,Ranchería,Huatabampo,Sonora,,3964
85249,Los Cuates,Ranchería,Huatabampo,Sonora,,3972
85249,Los Elizondos,Ranchería,Huatabampo,Sonora,,3973
85249,Los Noventa,Ranchería,Huatabampo,Sonora,,3974
85249,Los Patos,Ranchería,Huatabampo,Sonora,,3976
85249,Los Pinos (Elías Karam),Ranchería,Huatabampo,Sonora,,3977
85249,Luis Echeverría Zuno,Ejido,Huatabampo,Sonora,,3980
85249,Macías,Ranchería,Huatabampo,Sonora,,3981
85249,Martínez,Ranchería,Huatabampo,Sonora,,3984
85249,Mumuncuera,Ranchería,Huatabampo,Sonora,,3989
85249,Mumuncuera (Campo los Verdugo),Ranchería,Huatabampo,Sonora,,3990
85249,Pascual Orozco,Ranchería,Huatabampo,Sonora,,3995
85249,Pitahaya (Arturo Martínez),Ranchería,Huatabampo,Sonora,,3996
85249,Predio Mumuncuera,Ranchería,Huatabampo,Sonora,,4006
85249,Roberto Romo,Ranchería,Huatabampo,Sonora,,4011
85249,San Ignacio (La Bomba),Ranchería,Huatabampo,Sonora,,4015
85249,San Javier,Ranchería,Huatabampo,Sonora,,4017
85249,Santa Julia,Ranchería,Huatabampo,Sonora,,4020
85249,Serbel,Rancho,Huatabampo,Sonora,,4025
85249,Tepahui Dos,Ranchería,Huatabampo,Sonora,,4027
85249,Tepahui Uno,Ranchería,Huatabampo,Sonora,,4029
85249,Unificación Campesina (Cola Seca),Ejido,Huatabampo,Sonora,,4033
85249,Urrea (El Caballito),Ranchería,Huatabampo,Sonora,,4035
85249,Yocupicio,Ranchería,Huatabampo,Sonora,,4036
85250,Las Bocas,Pueblo,Huatabampo,Sonora,,1085
85250,Estación Luis,Paraje,Huatabampo,Sonora,,1086
85250,Sirebampo,Colonia,Huatabampo,Sonora,,1087
85250,Las Ánimas,Ranchería,Huatabampo,Sonora,,3342
85250,Buiyagojo,Ranchería,Huatabampo,Sonora,,3868
85250,Cerco de Huico,Ranchería,Huatabampo,Sonora,,3882
85250,Chichibojoro,Ranchería,Huatabampo,Sonora,,3886
85250,Chichibojoro (Coteco),Ranchería,Huatabampo,Sonora,,3887
85250,El Trailero [Restaurante],Ranchería,Huatabampo,Sonora,,3911
85250,Guadalupe Estrella (Kilómetro Ciento Siete),Ranchería,Huatabampo,Sonora,,3922
85250,Jitosiáric,Ranchería,Huatabampo,Sonora,,3931
85250,Kilómetro Ciento Uno,Ranchería,Huatabampo,Sonora,,3936
85250,La Bomba,Ranchería,Huatabampo,Sonora,,3939
85250,Loma de los Angelitos,Ranchería,Huatabampo,Sonora,,3968
85250,Lonchería Carolina,Ranchería,Huatabampo,Sonora,,3969
85250,Los Angelitos Reubicación,Ranchería,Huatabampo,Sonora,,3970
85250,Los Ortega,Ranchería,Huatabampo,Sonora,,3975
85250,Mario Yocupicio,Ranchería,Huatabampo,Sonora,,3983
85250,Míriam [Restaurante],Ranchería,Huatabampo,Sonora,,3987
85250,Rosita [Restaurante],Ranchería,Huatabampo,Sonora,,4013
85250,San Isidro,Ranchería,Huatabampo,Sonora,,4016
85250,Zenaida (Los Angelitos) [Restaurante],Ranchería,Huatabampo,Sonora,,4037
85251,Bachoco,Ranchería,Huatabampo,Sonora,,1088
85251,Jambiolabampo Uno,Ejido,Huatabampo,Sonora,,1089
85251,Yavaritos,Ranchería,Huatabampo,Sonora,,1090
85251,Adolfo López Mateos,Ejido,Huatabampo,Sonora,,3846
85251,Bajerobeta (Playa Bachoco),Ranchería,Huatabampo,Sonora,,3864
85251,El Apache,Ranchería,Huatabampo,Sonora,,3891
85251,El Crucero,Ranchería,Huatabampo,Sonora,,3896
85251,Faustino Félix Serna,Ranchería,Huatabampo,Sonora,,3920
85251,Jambiolabampo Dos (Los Pollos),Ranchería,Huatabampo,Sonora,,3928
85251,Playa la Ballena,Ranchería,Huatabampo,Sonora,,4000
85251,Playa Tojahui,Ranchería,Huatabampo,Sonora,,4002
85251,Tojahui,Ranchería,Huatabampo,Sonora,,4030
85252,Bawe See e (Arena de Mar),Fraccionamiento,Huatabampo,Sonora,,1
85252,Aquaprim,Granja,Huatabampo,Sonora,,5
85252,Yavaros (Isla las Viejas),Pueblo,Huatabampo,Sonora,,1091
85252,Miramar,Colonia,Huatabampo,Sonora,,2206
85252,La Técnica,Ranchería,Huatabampo,Sonora,,3962
85252,Playa Huatabampito,Equipamiento,Huatabampo,Sonora,,3999
85253,Camahuiroa,Ejido,Huatabampo,Sonora,,1092
85253,Bachimojaqui,Ranchería,Huatabampo,Sonora,,3332
85253,El Santo (Bachomojaqui),Ranchería,Huatabampo,Sonora,,3910
85253,Playa Bachomojaqui,Ranchería,Huatabampo,Sonora,,3997
85253,Playa Camahuiroa,Colonia,Huatabampo,Sonora,,3998
85254,10 de Abril,Ejido,Huatabampo,Sonora,,1093
85254,Tierra y Libertad,Ejido,Huatabampo,Sonora,,1094
85254,Benito Juárez,Ejido,Huatabampo,Sonora,,3865
85254,Café Lupita (Luchy),Ranchería,Huatabampo,Sonora,,3869
85254,El Abrileño [Restaurante],Ranchería,Huatabampo,Sonora,,3890
85254,La Loma de Estación Luis (Las Vías),Ranchería,Huatabampo,Sonora,,3951
85255,Juan Escutia,Ejido,Huatabampo,Sonora,,1095
85255,Los Toltecas,Ejido,Huatabampo,Sonora,,1096
85255,Guadalupe Victoria,Ejido,Huatabampo,Sonora,,2791
85255,El Ranchito (Yujumary),Ranchería,Huatabampo,Sonora,,3907
85255,Jubarebampo,Ranchería,Huatabampo,Sonora,,3932
85255,Lucía,Ranchería,Huatabampo,Sonora,,3978
85256,Francisco Sarabia,Ejido,Huatabampo,Sonora,,1097
85256,Sonora Sinaloa (Bamocha),Ejido,Huatabampo,Sonora,,1098
85256,Manuel Caudillo,Ejido,Huatabampo,Sonora,,1103
85256,24 de Febrero,Ejido,Huatabampo,Sonora,,3844
85256,Agropecuaria Villa Hermosa,Ranchería,Huatabampo,Sonora,,3854
85256,Cerrillos,Ranchería,Huatabampo,Sonora,,3884
85256,Emiliano Zapata Dos,Ranchería,Huatabampo,Sonora,,3915
85256,María Emma,Ranchería,Huatabampo,Sonora,,3982
85256,Masobampo,Ranchería,Huatabampo,Sonora,,3985
85256,Porcina Soles,Ranchería,Huatabampo,Sonora,,4004
85257,Juan de la Barrera,Ejido,Huatabampo,Sonora,,1099
85257,Totoliboqui,Ejido,Huatabampo,Sonora,,1100
85257,El Palomo,Ranchería,Huatabampo,Sonora,,3906
85257,Fuerte Mayo [Acuícola],Ranchería,Huatabampo,Sonora,,3921
85257,Las Águilas,Ranchería,Huatabampo,Sonora,,3965
85257,Navopatía,Ranchería,Huatabampo,Sonora,,3991
85257,Playa los Baños,Ranchería,Huatabampo,Sonora,,4001
85258,Agiabampo Uno,Ejido,Huatabampo,Sonora,,1101
85258,Álvaro Obregón,Ejido,Huatabampo,Sonora,,1102
85258,Melchor Ocampo,Ejido,Huatabampo,Sonora,,1104
85258,Plutarco Elías Calles,Ejido,Huatabampo,Sonora,,3011
85258,Acuícola Clej,Granja,Huatabampo,Sonora,,3845
85258,Área Comercial los Toltecas,Ranchería,Huatabampo,Sonora,,3858
85258,El Nacapul,Ejido,Huatabampo,Sonora,,3904
85258,Lucio Blanco,Ranchería,Huatabampo,Sonora,,3979
85258,Bamocha,Rancho,Huatabampo,Sonora,,4008
85259,Venustiano Carranza,Ejido,Huatabampo,Sonora,,1105
85259,Agiabampo Dos,Ejido,Huatabampo,Sonora,,1106
85259,Don Gerardo Alamea,Paraje,Huatabampo,Sonora,,1107
85259,Emiliano Zapata Uno,Ejido,Huatabampo,Sonora,,1108
85259,Agiabampo Dos (El Cuadrado),Ranchería,Huatabampo,Sonora,,3848
85259,Agiabampo Número Dos (El Campito),Ejido,Huatabampo,Sonora,,3849
85259,Emiliano Zapata,Ranchería,Huatabampo,Sonora,,3914
85259,Estación Don,Ranchería,Huatabampo,Sonora,,3916
85259,Estación Fitopecuaria,Ranchería,Huatabampo,Sonora,,3917
85259,Insurgentes de Pueblo Yaqui,Colonia,Huatabampo,Sonora,,3927
85259,La Panchita [Restaurante],Ranchería,Huatabampo,Sonora,,3954
85259,Mayo Fuerte,Ejido,Huatabampo,Sonora,,3986
85259,Porcina Carranza,Ranchería,Huatabampo,Sonora,,4003
85259,Torocobampo,Ejido,Huatabampo,Sonora,,4032
85260,Gardenias,Colonia,Bácum,Sonora,,6
85260,Nueva Creación,Colonia,Bácum,Sonora,,7
85260,Santa Rosa,Colonia,Bácum,Sonora,,8
85260,Tu Casa Bácum,Colonia,Bácum,Sonora,,9
85260,VIVAH Bácum,Fraccionamiento,Bácum,Sonora,,10
85260,Bácum,Pueblo,Bácum,Sonora,,1109
85260,Sepúlveda,Rancho,Bácum,Sonora,,9268
85265,Rosario Osuna,Colonia,Bácum,Sonora,,1
85265,VIVAH San José de Bácum,Colonia,Bácum,Sonora,,2
85265,La Cooperativa,Ranchería,Bácum,Sonora,,1116
85265,San José de Bácum Centro,Pueblo,Bácum,Sonora,,1117
85265,La Escuelita (La Cooperativa),Ranchería,Bácum,Sonora,,9272
85268,Manuel Solís,Ranchería,Bácum,Sonora,,4
85268,Santa Teresa,Ejido,Bácum,Sonora,,1113
85268,Campo Aurora (Aurora),Ranchería,Bácum,Sonora,,9266
85270,Diana Laura Riojas,Colonia,Bácum,Sonora,,11
85270,Félix Barra García,Colonia,Bácum,Sonora,,12
85270,Loma Blanca,Colonia,Bácum,Sonora,,13
85270,Luis Donaldo Colosio,Colonia,Bácum,Sonora,,14
85270,Pueblo Nuevo,Colonia,Bácum,Sonora,,15
85270,VIVAH Francisco Javier Mina,Colonia,Bácum,Sonora,,16
85270,Francisco Javier Mina (Campo 60),Pueblo,Bácum,Sonora,,1114
85275,Pablo Borquez (Seis y Nueve),Rancho,Bácum,Sonora,,3
85275,Cortines,Ejido,Bácum,Sonora,,5
85275,El Juvani,Ejido,Bácum,Sonora,,1118
85275,Miguel Alemán (La Noria),Ejido,Bácum,Sonora,,1119
85275,Primero de Mayo (Campo 77),Ejido,Bácum,Sonora,,1121
85275,Independencia (Campo 104),Ejido,Bácum,Sonora,,1123
85275,La Ocho,Ranchería,Bácum,Sonora,,9269
85276,Loma de Bácum,Ranchería,Bácum,Sonora,,1112
85276,Bataconcica (Museo Chopocuni),Ranchería,Bácum,Sonora,,1115
85276,La Bomba (Juan Maldonado Tetabiate),Ranchería,Bácum,Sonora,,3418
85276,Chucari,Ranchería,Bácum,Sonora,,9267
85276,Jori,Ranchería,Bácum,Sonora,,9270
85276,La Caída,Ranchería,Bácum,Sonora,,9271
85276,La Miseria (Loma Chiquitita),Ranchería,Bácum,Sonora,,9273
85277,La Tina,Ranchería,Bácum,Sonora,,1111
85277,Atotonilco,Ejido,Bácum,Sonora,,1120
85277,Villa Guadalupe,Ejido,Bácum,Sonora,,1124
85277,San José,Ranchería,Bácum,Sonora,,9274
85278,Agua Caliente,Ranchería,Bácum,Sonora,,9265
85280,13 de Octubre,Colonia,Etchojoa,Sonora,,2
85280,14 de Febrero,Colonia,Etchojoa,Sonora,,3
85280,Armando López Nogales,Colonia,Etchojoa,Sonora,,4
85280,Beltrones,Colonia,Etchojoa,Sonora,,6
85280,El Crucero,Colonia,Etchojoa,Sonora,,8
85280,El Jito,Colonia,Etchojoa,Sonora,,9
85280,El Panteón,Colonia,Etchojoa,Sonora,,11
85280,El Rastro,Colonia,Etchojoa,Sonora,,13
85280,Independiente,Colonia,Etchojoa,Sonora,,17
85280,Laura Alicia Frías de López Nogales,Colonia,Etchojoa,Sonora,,18
85280,Leobardo Ibarra Gandara,Colonia,Etchojoa,Sonora,,19
85280,Nueva Reubicación,Colonia,Etchojoa,Sonora,,21
85280,Nueva Tosalicarit,Colonia,Etchojoa,Sonora,,22
85280,Obrera,Colonia,Etchojoa,Sonora,,23
85280,Olegario Carrillo,Colonia,Etchojoa,Sonora,,24
85280,Pueblo Viejo,Colonia,Etchojoa,Sonora,,25
85280,Solidaridad,Colonia,Etchojoa,Sonora,,27
85280,Nueva Esperanza,Colonia,Etchojoa,Sonora,,51
85280,Salvador Valenzuela,Colonia,Etchojoa,Sonora,,52
85280,Etchojoa,Pueblo,Etchojoa,Sonora,,1127
85280,Luis Donaldo Colosio,Fraccionamiento,Etchojoa,Sonora,,1901
85280,19 de Julio,Colonia,Etchojoa,Sonora,,3349
85280,Progresista,Colonia,Etchojoa,Sonora,,3412
85283,Abelino Fernández,Ranchería,Etchojoa,Sonora,,33
85283,Guaytana,Ranchería,Etchojoa,Sonora,,36
85283,Lázaro Cárdenas (Mayojusálit),Ejido,Etchojoa,Sonora,,37
85283,Las Boras,Rancho,Etchojoa,Sonora,,44
85283,Agustín Melgar,Ejido,Etchojoa,Sonora,,1160
85283,Bacame Nuevo,Colonia,Etchojoa,Sonora,,1163
85283,Familia Acosta Ruiz,Ranchería,Etchojoa,Sonora,,2503
85283,Iniciación Número 2,Granja,Etchojoa,Sonora,,2549
85283,Enrique Cambustón Litera,Ejido,Etchojoa,Sonora,,2550
85283,Joel Navarro Montoya,Ranchería,Etchojoa,Sonora,,2551
85283,Los Rodríguez,Ranchería,Etchojoa,Sonora,,2552
85283,Familia Ruiz Tapia,Ranchería,Etchojoa,Sonora,,2553
85283,Genovevo de la O,Ejido,Etchojoa,Sonora,,2554
85283,Los Laureles,Ranchería,Etchojoa,Sonora,,2555
85283,Santo Tomás,Rancho,Etchojoa,Sonora,,2556
85283,Campo de los Fuertes,Ejido,Etchojoa,Sonora,,2558
85283,Santa Fe,Ranchería,Etchojoa,Sonora,,2559
85283,San Jorge,Granja,Etchojoa,Sonora,,2562
85283,Aurora,Granja,Etchojoa,Sonora,,2564
85283,Bretaña,Granja,Etchojoa,Sonora,,2565
85283,Lázaro Cárdenas,Ejido,Etchojoa,Sonora,,2568
85283,Don Cirilo,Ranchería,Etchojoa,Sonora,,2570
85283,Casa del Sanjero,Ranchería,Etchojoa,Sonora,,2571
85283,Bachoco el Alto,Ranchería,Etchojoa,Sonora,,2573
85283,Siete Leguas,Ejido,Etchojoa,Sonora,,2574
85283,Bacame [Crianza],Ranchería,Etchojoa,Sonora,,2575
85283,Esperancita 14,Granja,Etchojoa,Sonora,,2576
85283,25 de Junio,Ranchería,Etchojoa,Sonora,,2577
85283,Campo Astiazarán,Ejido,Etchojoa,Sonora,,2578
85284,El Retiro Viejo,Rancho,Etchojoa,Sonora,,41
85284,El Campito (Campo Número Tres),Hacienda,Etchojoa,Sonora,,1135
85284,España (Campo Número Uno),Ranchería,Etchojoa,Sonora,,1136
85284,Bacajaquía,Ranchería,Etchojoa,Sonora,,1155
85284,Bayajorit,Ejido,Etchojoa,Sonora,,1156
85284,Buaysiacobe,Colonia,Etchojoa,Sonora,,1157
85284,El Retirito,Ranchería,Etchojoa,Sonora,,1158
85284,El Salitral,Colonia,Etchojoa,Sonora,,1182
85284,Huiroachaca,Ranchería,Etchojoa,Sonora,,1183
85284,El Rodeo,Rancho,Etchojoa,Sonora,,1185
85284,El Juchica,Ranchería,Etchojoa,Sonora,,2579
85284,Aquichivo,Ranchería,Etchojoa,Sonora,,2580
85284,Campo Rochín,Ejido,Etchojoa,Sonora,,2584
85284,Campo Marcos Aguilera,Ejido,Etchojoa,Sonora,,2586
85284,Tacirocome,Ranchería,Etchojoa,Sonora,,2587
85284,El Nuevo Retiro,Ranchería,Etchojoa,Sonora,,2589
85284,Campos los Yoyomos,Ranchería,Etchojoa,Sonora,,2590
85284,Los Dátiles,Ranchería,Etchojoa,Sonora,,2593
85284,Rosas (Ojai),Ranchería,Etchojoa,Sonora,,2594
85284,El Vivero,Ranchería,Etchojoa,Sonora,,2595
85284,Dos Arbolitos,Ranchería,Etchojoa,Sonora,,2596
85284,El Tapón,Ranchería,Etchojoa,Sonora,,2598
85285,Aquisahuali,Ranchería,Etchojoa,Sonora,,30
85285,El Chapote,Ranchería,Etchojoa,Sonora,,35
85285,Puente Roto (La Treinta y Dos),Ranchería,Etchojoa,Sonora,,42
85285,Sicome,Granja,Etchojoa,Sonora,,45
85285,Campo León,Hacienda,Etchojoa,Sonora,,1131
85285,Tejabanes Viejos,Colonia,Etchojoa,Sonora,,1133
85285,Aquichopo,Ranchería,Etchojoa,Sonora,,1164
85285,El Baburo,Rancho,Etchojoa,Sonora,,1165
85285,Bacame Viejo,Hacienda,Etchojoa,Sonora,,1166
85285,El Centenario,Ranchería,Etchojoa,Sonora,,1167
85285,Jitonhueca,Ranchería,Etchojoa,Sonora,,1168
85285,Burabampo,Ranchería,Etchojoa,Sonora,,1179
85285,Chucarit,Ranchería,Etchojoa,Sonora,,1180
85285,El Quinto,Equipamiento,Etchojoa,Sonora,,1181
85285,Navolato,Barrio,Etchojoa,Sonora,,1184
85285,San Pedro Nuevo,Pueblo,Etchojoa,Sonora,,1186
85285,San Pedro Viejo,Pueblo,Etchojoa,Sonora,,1187
85285,Gildardo Morales Soto,Ranchería,Etchojoa,Sonora,,2600
85285,Mocochopo (Yemovari),Ranchería,Etchojoa,Sonora,,2601
85285,Yemobari,Ranchería,Etchojoa,Sonora,,2602
85285,Santa Bárbara,Ranchería,Etchojoa,Sonora,,2603
85285,Campo Peraza,Ranchería,Etchojoa,Sonora,,2604
85285,Barrio Pacheco,Ranchería,Etchojoa,Sonora,,2607
85285,Nacozari,Colonia,Etchojoa,Sonora,,2608
85285,El Mezquital de Burabampo,Ranchería,Etchojoa,Sonora,,2609
85285,Campo Número 18,Ejido,Etchojoa,Sonora,,2610
85285,Campo Número 13,Ranchería,Etchojoa,Sonora,,2611
85285,La Herradura,Ranchería,Etchojoa,Sonora,,2612
85285,Macochín,Ranchería,Etchojoa,Sonora,,2613
85285,El Quinto Viejo (El Culebrón),Ranchería,Etchojoa,Sonora,,2614
85285,Casa Blanca,Ranchería,Etchojoa,Sonora,,2615
85285,San Fernando,Granja,Etchojoa,Sonora,,2616
85285,Campo de Santini,Ejido,Etchojoa,Sonora,,2617
85285,Marcela,Granja,Etchojoa,Sonora,,2618
85285,Gloria Elena,Granja,Etchojoa,Sonora,,2620
85286,Agropecuaria Bainorillo,Granja,Etchojoa,Sonora,,28
85286,Campo Catorce,Ranchería,Etchojoa,Sonora,,31
85286,Plan Oriente,Ejido,Etchojoa,Sonora,,34
85286,Mochipaco Nuevo,Ejido,Etchojoa,Sonora,,38
85286,Sebampo,Rancho,Etchojoa,Sonora,,1128
85286,Mochipaco,Colonia,Etchojoa,Sonora,,1140
85286,La Vasconia (Del Apellido Vasco),Ejido,Etchojoa,Sonora,,1144
85286,Baynorillo,Ranchería,Etchojoa,Sonora,,1151
85286,Mabejaqui,Colonia,Etchojoa,Sonora,,1154
85286,Las Playitas,Ranchería,Etchojoa,Sonora,,1188
85286,Talamante (Colonia Talamante),Ranchería,Etchojoa,Sonora,,1189
85286,Campo de Abelino Fernández,Ejido,Etchojoa,Sonora,,2623
85286,Jorge Larraguivel,Ranchería,Etchojoa,Sonora,,2624
85286,Kilómetro Diecisiete (Sicome Norte),Ranchería,Etchojoa,Sonora,,2627
85286,De Humberto Gutiérrez,Granja,Etchojoa,Sonora,,2629
85286,La Casa Verde,Ranchería,Etchojoa,Sonora,,2632
85286,Campo Bárcenas Barrial,Ejido,Etchojoa,Sonora,,2633
85286,Joconabampo,Ranchería,Etchojoa,Sonora,,2637
85286,Guayabitas (La Sábila),Ranchería,Etchojoa,Sonora,,2639
85286,Soto (Caurará),Colonia,Etchojoa,Sonora,,2641
85286,El Tanque (El Tanque Colorado),Ranchería,Etchojoa,Sonora,,2642
85286,Porcícola Pilarica,Ranchería,Etchojoa,Sonora,,2643
85286,Rosas Rochín,Ranchería,Etchojoa,Sonora,,2644
85286,La Trinidad,Ranchería,Etchojoa,Sonora,,2645
85286,Cañedo,Ranchería,Etchojoa,Sonora,,2646
85286,Sebampo (Roberto Rosas),Ranchería,Etchojoa,Sonora,,2647
85286,Eduardo Parra,Ranchería,Etchojoa,Sonora,,2648
85286,El Chori (El Choya),Ranchería,Etchojoa,Sonora,,2649
85286,San Martín (Ramón Martínez Rosas),Ranchería,Etchojoa,Sonora,,2650
85286,Campo Canario (Ingeniero José Almada),Ranchería,Etchojoa,Sonora,,2651
85286,Pilarica,Ranchería,Etchojoa,Sonora,,2652
85286,Caurajaqui,Ranchería,Etchojoa,Sonora,,2653
85286,Puente Chueco,Ranchería,Etchojoa,Sonora,,2662
85286,Kilómetro Veinte (El Uno),Ejido,Etchojoa,Sonora,,3372
85287,El Comparto,Colonia,Etchojoa,Sonora,,1
85287,Barraza,Colonia,Etchojoa,Sonora,,5
85287,El Alhuate,Colonia,Etchojoa,Sonora,,7
85287,El Panteón,Colonia,Etchojoa,Sonora,,10
85287,El Rastro,Colonia,Etchojoa,Sonora,,12
85287,El Resbalón,Colonia,Etchojoa,Sonora,,14
85287,El Rincón,Barrio,Etchojoa,Sonora,,15
85287,El Sifón,Colonia,Etchojoa,Sonora,,16
85287,Luis Donaldo Colosio,Colonia,Etchojoa,Sonora,,20
85287,San Ángel,Colonia,Etchojoa,Sonora,,26
85287,Invasión las Guayabas,Ranchería,Etchojoa,Sonora,,40
85287,El Caimanero,Rancho,Etchojoa,Sonora,,43
85287,El Alto Guayparín,Colonia,Etchojoa,Sonora,,46
85287,Federico Zazueta,Colonia,Etchojoa,Sonora,,47
85287,Las Arboledas,Colonia,Etchojoa,Sonora,,48
85287,Las Malvinas,Colonia,Etchojoa,Sonora,,49
85287,Luz María Rodríguez,Colonia,Etchojoa,Sonora,,50
85287,Campo 9,Colonia,Etchojoa,Sonora,,1125
85287,Villa Tres Cruces,Ranchería,Etchojoa,Sonora,,1129
85287,Bacobampo,Pueblo,Etchojoa,Sonora,,1130
85287,Basconcobe,Pueblo,Etchojoa,Sonora,,1134
85287,Mil Hectáreas,Rancho,Etchojoa,Sonora,,1137
85287,Sahuaral,Colonia,Etchojoa,Sonora,,1139
85287,Tiriscohuasa,Ranchería,Etchojoa,Sonora,,1142
85287,Campanichaca,Ranchería,Etchojoa,Sonora,,1143
85287,El Huitchaca,Hacienda,Etchojoa,Sonora,,1145
85287,Los Viejos,Ranchería,Etchojoa,Sonora,,1146
85287,La Bocana,Colonia,Etchojoa,Sonora,,1152
85287,Las Guayabas,Colonia,Etchojoa,Sonora,,1153
85287,El Pilfo,Ranchería,Etchojoa,Sonora,,2654
85287,La Cuchilla,Barrio,Etchojoa,Sonora,,2655
85287,La Línea (La Línea de Basconcobe),Ranchería,Etchojoa,Sonora,,2656
85287,San Francisco,Ranchería,Etchojoa,Sonora,,2657
85287,Cruz Verde,Ranchería,Etchojoa,Sonora,,2658
85287,El Caracol (Ejido de las Guayabas),Ranchería,Etchojoa,Sonora,,2659
85287,Terminel,Ranchería,Etchojoa,Sonora,,2660
85287,Cristóbal Campos,Ranchería,Etchojoa,Sonora,,2661
85287,Salitral,Ranchería,Etchojoa,Sonora,,2663
85287,El Capusarit,Ranchería,Etchojoa,Sonora,,2664
85287,Guayparín,Ranchería,Etchojoa,Sonora,,2665
85287,El Carrizal (El Bacar),Ranchería,Etchojoa,Sonora,,2666
85287,Carlos Escalante,Ranchería,Etchojoa,Sonora,,2667
85287,Silvio Duarte (El Sabino),Ranchería,Etchojoa,Sonora,,2668
85287,La Escondida,Ranchería,Etchojoa,Sonora,,2669
85287,El Salitral,Ranchería,Etchojoa,Sonora,,2670
85287,Bellavista,Fraccionamiento,Etchojoa,Sonora,,3309
85287,Salubridad,Colonia,Etchojoa,Sonora,,3343
85287,Los Jardines,Colonia,Etchojoa,Sonora,,3382
85288,Campo de Abelino Fernández,Ranchería,Etchojoa,Sonora,,32
85288,Mocorúa,Ranchería,Etchojoa,Sonora,,1138
85288,Las Cucas,Rancho,Etchojoa,Sonora,,1149
85288,Las Mayas (Colonia Agrícola Basconcobe),Colonia,Etchojoa,Sonora,,1150
85288,Mayocahui,Ranchería,Etchojoa,Sonora,,1159
85288,La Escuadra (Campo Valencia),Ranchería,Etchojoa,Sonora,,2672
85288,La Cochera,Ranchería,Etchojoa,Sonora,,2676
85288,El Castillo,Ranchería,Etchojoa,Sonora,,2677
85288,Campo Agricola MB,Ranchería,Etchojoa,Sonora,,2681
85288,Campo de Filiberto Gracia Ruiz,Ejido,Etchojoa,Sonora,,2682
85288,Judas Tadeo,Ranchería,Etchojoa,Sonora,,2683
85288,Calle Veintiocho,Ranchería,Etchojoa,Sonora,,2684
85288,El Chichivo,Ranchería,Etchojoa,Sonora,,2686
85288,Campo de Rosario Millanes,Ejido,Etchojoa,Sonora,,2687
85288,Joyateve,Ranchería,Etchojoa,Sonora,,2688
85288,Campo Toño Leyva,Ejido,Etchojoa,Sonora,,2689
85288,Campo Liborio Moroyoqui,Ejido,Etchojoa,Sonora,,2690
85288,Campo de Jesús González,Ejido,Etchojoa,Sonora,,2691
85288,Campo de Jorge Campoy,Ejido,Etchojoa,Sonora,,2692
85288,Solovino,Ranchería,Etchojoa,Sonora,,2693
85288,Joaquinillo Muñoz,Ranchería,Etchojoa,Sonora,,2694
85288,Campo Raúl Ramírez,Ejido,Etchojoa,Sonora,,2697
85290,Palma Real,Colonia,Benito Juárez,Sonora,,1
85290,El Vivero,Colonia,Benito Juárez,Sonora,,2
85290,López Reynoso,Colonia,Benito Juárez,Sonora,,3
85290,Villa del Sol,Colonia,Benito Juárez,Sonora,,4
85290,Villa Juárez,Colonia,Benito Juárez,Sonora,,1175
85290,Ley Echeverría,Colonia,Benito Juárez,Sonora,,1902
85293,Arroyo Cocoraque,Ranchería,Benito Juárez,Sonora,,5
85293,Campo Arvizu,Ejido,Benito Juárez,Sonora,,2459
